Speed	av	del_av	ar	del_ar	PF1Down	PF0	PF1Up	PF2	PExc
-17.58276	-2066.525659867469	414.63071733556114	2066.605258672196	415.0805426370303	0.4631999253575018	0.034968835244219135	0.2372871059072803	0.2285671640884427	0.03597696940255854
-13.18707	-2811.611873107231	156.48226619499695	2810.8109776161164	157.35551765439706	0.3552783244271551	0.03966204295459391	0.36331159759043324	0.1962273310647074	0.04552070396311407
-8.79138	-2759.8960614622324	236.8332009774292	2759.0138881764096	236.8949309982784	0.2753379461945884	0.10936067017243058	0.26939909350810387	0.2946382054363502	0.05126408468853047
-4.39569	-1495.9210071898517	337.3876477869955	1496.343362349438	337.04004678647374	0.266079304190811	0.15466561619707445	0.23194839507116402	0.2974260824704867	0.04988060207046758
-2.197845	-230.807913211799	242.078533787541	228.64802806395335	241.49923248973937	0.29649564853107935	0.16769654459656802	0.19819298627748072	0.29234259959343	0.04527222100144494
-0.43956900000000004	714.465366838049	212.85605228233382	-731.2267762300103	215.91506337861625	0.2981847062859818	0.13932000639636993	0.20269343993247768	0.3231308814626364	0.03667096592253769
-0.21978450000000002	943.5305861827512	190.49066259676096	-973.7822862448057	192.24597860974973	0.295094792140993	0.14271824873173142	0.1930935935091229	0.33248357652098287	0.03660978909717441
0.21978450000000002	-778.3018496765038	23.622579942732404	-791.2163032856096	21.85786498007249	0.3047943367274297	0.15782540453666905	0.16841801262245978	0.3268019802215259	0.04216026589192097
0.43956900000000004	-729.3395025496006	237.4908592360288	-741.1117350254729	237.89594545645434	0.29868299038311785	0.13709700818250106	0.19703729360766387	0.3300028409099173	0.03717986691680315
2.197845	-2042.988779158449	34.34298061532438	-2052.4954492189377	34.57889625807553	0.3498999975774656	0.1588658734463168	0.15554848677673827	0.29288105454287144	0.04280458765661054
4.39569	-2403.3737703209613	247.70383704984135	-2405.284755002314	247.64030977370268	0.3637294742643969	0.13245815175129816	0.13539170144368573	0.3273446162590534	0.0410760562815693
8.79138	-3586.5781164007562	504.2048412880876	-3587.4563586518666	504.3249202717062	0.3761475857090604	0.08007734739692575	0.14027623104385722	0.35782873902989154	0.04567009682026849
13.18707	-2004.662107943745	308.13497769886885	-2004.3509632516054	307.8692216667035	0.3677996864990045	0.02173251630896198	0.24597599565071662	0.33640972917742484	0.028082072363893724
17.58276	-1456.8124865816726	54.22250856384055	-1456.9672377214588	54.23768164633641	0.4603606079155318	0.033147990512372334	0.1625961383428836	0.320711185668078	0.023184077561135875
