Speed	av	del_av	ar	del_ar	PF1Down	PF0	PF1Up	PF2	PExc
-17.58276	-8721.562197458237	1137.8395778953434	8717.618402943497	1136.4051539378688	0.3055993149171688	0.06380613093013805	0.22384767429319954	0.2557146768750317	0.15103220298447168
-13.18707	-8360.84167005919	1098.0733691931864	8366.169943615143	1096.957293640851	0.2602014761896652	0.06591846542834864	0.2847348346714605	0.2405364923521952	0.14860873135834035
-8.79138	-6012.047639529577	237.18996158506064	6014.887947548204	234.08615411750395	0.2478554206864465	0.07152348205518128	0.2895484853183129	0.25138783436313183	0.1396847775769375
-4.39569	-1867.468761123178	473.4103035242592	1860.8352358278562	471.23707411009315	0.2597791598660969	0.07714363265590846	0.249763307614884	0.298080911160272	0.11523298870284619
-2.197845	-188.50260039209275	626.9093759618963	188.18222296161173	639.1680452542796	0.26807688048512734	0.06878622817827812	0.24755319044033	0.3013322540027603	0.11425144689351271
-0.43956900000000004	1529.027931746597	147.64905396485818	-1563.3074926140723	144.30478743838836	0.28236404439373936	0.07610431785072237	0.21954380631041534	0.30306916220709285	0.11891866923804051
-0.21978450000000002	1703.0735176221278	152.27042365563702	-1728.0831304347419	151.99294621594711	0.2951726368592348	0.08207961333661623	0.206275882218739	0.304801342805206	0.11167052478021759
0.21978450000000002	232.4263429798275	200.8588783387185	157.6136541603195	170.88188192431863	0.28994499958067416	0.08258311338820612	0.20661985459325072	0.30356324841459814	0.11728878402328546
0.43956900000000004	112.34750744632548	124.29588608824608	112.39861822964617	105.87975610288481	0.29047417097742484	0.08400608074990544	0.20506043531263862	0.300974458556944	0.11948485440309707
2.197845	-2419.8982812380204	315.0367445257159	-2468.769860096845	334.4471256836816	0.29113579967486647	0.0817073200274036	0.21431626068983695	0.2866855638126774	0.12615505579522382
4.39569	-4799.188015324252	1062.4273121248257	-4786.973810210564	1056.937440952516	0.2910290737653073	0.08891095777656914	0.2241326232387619	0.27244971914315835	0.12347762607621181
8.79138	-7909.938221346215	1260.8090545360894	-7904.2472046157645	1261.1246475935623	0.2787970012226516	0.07356472611165392	0.2320324736813522	0.2849437885954691	0.13066201038888287
13.18707	-8316.04856306901	507.74762648818484	-8318.12976606377	503.6148469481351	0.30844768455363003	0.06049622821259271	0.20019482094403812	0.29728066327691527	0.13358060301283264
17.58276	-5313.617393359041	584.9177985678903	-5311.959755709297	585.1102458890477	0.3493676565716134	0.05402667679331843	0.1964713124570247	0.28655959128744435	0.11357476289060653
